0.0000000000000000e+00 	 2.5000000000000028e-01
2.4414062500000001e-05 	 2.4999999999999994e-01
4.8828125000000003e-05 	 2.5000000000000017e-01
7.3242187500000011e-05 	 2.5000000000000006e-01
9.7656250000000005e-05 	 2.4999999999999981e-01
1.2207031250000000e-04 	 2.5000000000000028e-01
1.4648437500000002e-04 	 2.5000000000000033e-01
1.7089843750000002e-04 	 2.5000000000000011e-01
1.9531250000000001e-04 	 2.5000000000000017e-01
2.1972656250000001e-04 	 2.5000000000000017e-01
2.4414062500000000e-04 	 2.5000000000000017e-01
2.6855468750000002e-04 	 2.4999999999999981e-01
2.9296875000000004e-04 	 2.5000000000000011e-01
3.1738281250000001e-04 	 2.5000000000000050e-01
3.4179687500000003e-04 	 2.5000000000000033e-01
3.6621093750000000e-04 	 2.5000000000000039e-01
3.9062500000000002e-04 	 2.5000000000000011e-01
4.1503906250000004e-04 	 2.5000000000000000e-01
4.3945312500000001e-04 	 2.5000000000000022e-01
4.6386718750000003e-04 	 2.4999999999999997e-01
4.8828125000000000e-04 	 2.5000000000000050e-01
5.1269531250000002e-04 	 2.5000000000000011e-01
5.3710937500000004e-04 	 2.5000000000000017e-01
5.6152343750000007e-04 	 2.5000000000000000e-01
5.8593750000000009e-04 	 2.4999999999999978e-01
6.1035156250000000e-04 	 2.5000000000000017e-01
6.3476562500000002e-04 	 2.5000000000000000e-01
6.5917968750000004e-04 	 2.5000000000000028e-01
6.8359375000000007e-04 	 2.5000000000000067e-01
7.0800781250000009e-04 	 2.5000000000000028e-01
7.3242187500000000e-04 	 2.5000000000000028e-01
7.5683593750000002e-04 	 2.5000000000000011e-01
7.8125000000000004e-04 	 2.5000000000000050e-01
8.0566406250000007e-04 	 2.5000000000000017e-01
8.3007812500000009e-04 	 2.5000000000000022e-01
8.5449218750000000e-04 	 2.5000000000000022e-01
8.7890625000000002e-04 	 2.5000000000000017e-01
9.0332031250000004e-04 	 2.5000000000000006e-01
9.2773437500000007e-04 	 2.5000000000000028e-01
9.5214843750000009e-04 	 2.5000000000000033e-01
9.7656250000000000e-04 	 2.5000000000000017e-01
1.0009765625000001e-03 	 2.5000000000000028e-01
1.0253906250000000e-03 	 2.5000000000000033e-01
1.0498046875000000e-03 	 2.5000000000000033e-01
1.0742187500000001e-03 	 2.5000000000000067e-01
1.0986328125000000e-03 	 2.5000000000000056e-01
1.1230468750000001e-03 	 2.5000000000000033e-01
1.1474609375000000e-03 	 2.5000000000000028e-01
1.1718750000000002e-03 	 2.5000000000000044e-01
1.1962890625000001e-03 	 2.5000000000000011e-01
1.2207031250000000e-03 	 2.5000000000000006e-01
1.2451171875000001e-03 	 2.5000000000000050e-01
1.2695312500000000e-03 	 2.5000000000000072e-01
1.2939453125000002e-03 	 2.5000000000000044e-01
1.3183593750000001e-03 	 2.5000000000000017e-01
1.3427734375000000e-03 	 2.5000000000000039e-01
1.3671875000000001e-03 	 2.5000000000000050e-01
1.3916015625000000e-03 	 2.5000000000000039e-01
1.4160156250000002e-03 	 2.5000000000000044e-01
1.4404296875000001e-03 	 2.5000000000000050e-01
1.4648437500000000e-03 	 2.5000000000000011e-01
1.4892578125000001e-03 	 2.5000000000000039e-01
1.5136718750000000e-03 	 2.5000000000000033e-01
1.5380859375000002e-03 	 2.5000000000000044e-01
1.5625000000000001e-03 	 2.5000000000000061e-01
1.5869140625000000e-03 	 2.5000000000000017e-01
1.6113281250000001e-03 	 2.5000000000000044e-01
1.6357421875000000e-03 	 2.5000000000000061e-01
1.6601562500000002e-03 	 2.5000000000000028e-01
1.6845703125000001e-03 	 2.5000000000000050e-01
1.7089843750000000e-03 	 2.5000000000000044e-01
1.7333984375000001e-03 	 2.5000000000000067e-01
1.7578125000000000e-03 	 2.5000000000000072e-01
1.7822265625000002e-03 	 2.5000000000000067e-01
1.8066406250000001e-03 	 2.5000000000000056e-01
1.8310546875000000e-03 	 2.5000000000000061e-01
1.8554687500000001e-03 	 2.5000000000000056e-01
1.8798828125000000e-03 	 2.5000000000000067e-01
1.9042968750000002e-03 	 2.5000000000000028e-01
1.9287109375000001e-03 	 2.5000000000000011e-01
1.9531250000000000e-03 	 2.5000000000000039e-01
1.9775390624999999e-03 	 2.5000000000000061e-01
2.0019531250000003e-03 	 2.5000000000000044e-01
2.0263671875000002e-03 	 2.5000000000000061e-01
2.0507812500000001e-03 	 2.5000000000000022e-01
2.0751953125000000e-03 	 2.5000000000000050e-01
2.0996093749999999e-03 	 2.5000000000000072e-01
2.1240234375000003e-03 	 2.5000000000000056e-01
2.1484375000000002e-03 	 2.5000000000000072e-01
2.1728515625000001e-03 	 2.5000000000000056e-01
2.1972656250000000e-03 	 2.5000000000000044e-01
2.2216796874999999e-03 	 2.5000000000000044e-01
2.2460937500000003e-03 	 2.5000000000000056e-01
2.2705078125000002e-03 	 2.5000000000000050e-01
2.2949218750000001e-03 	 2.5000000000000017e-01
2.3193359375000000e-03 	 2.5000000000000067e-01
2.3437500000000003e-03 	 2.5000000000000056e-01
2.3681640625000003e-03 	 2.5000000000000067e-01
2.3925781250000002e-03 	 2.5000000000000100e-01
2.4169921875000001e-03 	 2.5000000000000083e-01
2.4414062500000000e-03 	 2.5000000000000089e-01
2.4658203125000003e-03 	 2.5000000000000072e-01
2.4902343750000003e-03 	 2.5000000000000089e-01
2.5146484375000002e-03 	 2.5000000000000072e-01
2.5390625000000001e-03 	 2.5000000000000061e-01
2.5634765625000000e-03 	 2.5000000000000050e-01
2.5878906250000003e-03 	 2.5000000000000061e-01
2.6123046875000003e-03 	 2.5000000000000072e-01
2.6367187500000002e-03 	 2.5000000000000094e-01
2.6611328125000001e-03 	 2.5000000000000078e-01
2.6855468750000000e-03 	 2.5000000000000061e-01
2.7099609375000003e-03 	 2.5000000000000022e-01
2.7343750000000003e-03 	 2.5000000000000083e-01
2.7587890625000002e-03 	 2.5000000000000078e-01
2.7832031250000001e-03 	 2.5000000000000078e-01
2.8076171875000000e-03 	 2.5000000000000078e-01
2.8320312500000003e-03 	 2.5000000000000089e-01
2.8564453125000003e-03 	 2.5000000000000094e-01
2.8808593750000002e-03 	 2.5000000000000078e-01
2.9052734375000001e-03 	 2.5000000000000044e-01
2.9296875000000000e-03 	 2.5000000000000078e-01
2.9541015625000003e-03 	 2.5000000000000061e-01
2.9785156250000003e-03 	 2.5000000000000078e-01
3.0029296875000002e-03 	 2.5000000000000094e-01
3.0273437500000001e-03 	 2.5000000000000078e-01
3.0517578125000000e-03 	 2.5000000000000061e-01
3.0761718750000003e-03 	 2.5000000000000100e-01
3.1005859375000003e-03 	 2.5000000000000078e-01
3.1250000000000002e-03 	 2.5000000000000061e-01
3.1494140625000001e-03 	 2.5000000000000067e-01
3.1738281250000000e-03 	 2.5000000000000094e-01
3.1982421875000003e-03 	 2.5000000000000089e-01
3.2226562500000003e-03 	 2.5000000000000100e-01
3.2470703125000002e-03 	 2.5000000000000094e-01
3.2714843750000001e-03 	 2.5000000000000061e-01
3.2958984375000000e-03 	 2.5000000000000050e-01
3.3203125000000003e-03 	 2.5000000000000050e-01
3.3447265625000003e-03 	 2.5000000000000083e-01
3.3691406250000002e-03 	 2.5000000000000122e-01
3.3935546875000001e-03 	 2.5000000000000100e-01
3.4179687500000000e-03 	 2.5000000000000089e-01
3.4423828125000003e-03 	 2.5000000000000050e-01
3.4667968750000003e-03 	 2.5000000000000072e-01
3.4912109375000002e-03 	 2.5000000000000117e-01
3.5156250000000001e-03 	 2.5000000000000089e-01
3.5400390625000000e-03 	 2.5000000000000078e-01
3.5644531250000003e-03 	 2.5000000000000105e-01
3.5888671875000003e-03 	 2.5000000000000100e-01
3.6132812500000002e-03 	 2.5000000000000078e-01
3.6376953125000001e-03 	 2.5000000000000122e-01
3.6621093750000000e-03 	 2.5000000000000083e-01
3.6865234375000003e-03 	 2.5000000000000072e-01
3.7109375000000003e-03 	 2.5000000000000105e-01
3.7353515625000002e-03 	 2.5000000000000094e-01
3.7597656250000001e-03 	 2.5000000000000072e-01
3.7841796875000000e-03 	 2.5000000000000067e-01
3.8085937500000003e-03 	 2.5000000000000094e-01
3.8330078125000003e-03 	 2.5000000000000105e-01
3.8574218750000002e-03 	 2.5000000000000089e-01
3.8818359375000001e-03 	 2.5000000000000061e-01
3.9062500000000000e-03 	 2.5000000000000094e-01
3.9306640625000003e-03 	 2.5000000000000105e-01
3.9550781249999998e-03 	 2.5000000000000117e-01
3.9794921875000002e-03 	 2.5000000000000067e-01
4.0039062500000005e-03 	 2.5000000000000083e-01
4.0283203125000000e-03 	 2.5000000000000111e-01
4.0527343750000003e-03 	 2.5000000000000083e-01
4.0771484374999998e-03 	 2.5000000000000078e-01
4.1015625000000002e-03 	 2.5000000000000089e-01
4.1259765625000005e-03 	 2.5000000000000094e-01
4.1503906250000000e-03 	 2.5000000000000094e-01
4.1748046875000003e-03 	 2.5000000000000094e-01
4.1992187499999998e-03 	 2.5000000000000111e-01
4.2236328125000002e-03 	 2.5000000000000078e-01
4.2480468750000005e-03 	 2.5000000000000089e-01
4.2724609375000000e-03 	 2.5000000000000089e-01
4.2968750000000003e-03 	 2.5000000000000083e-01
4.3212890624999998e-03 	 2.5000000000000117e-01
4.3457031250000002e-03 	 2.5000000000000100e-01
4.3701171875000005e-03 	 2.5000000000000094e-01
4.3945312500000000e-03 	 2.5000000000000078e-01
4.4189453125000003e-03 	 2.5000000000000100e-01
4.4433593749999998e-03 	 2.5000000000000105e-01
4.4677734375000002e-03 	 2.5000000000000094e-01
4.4921875000000005e-03 	 2.5000000000000122e-01
4.5166015625000000e-03 	 2.5000000000000083e-01
4.5410156250000003e-03 	 2.5000000000000100e-01
4.5654296874999998e-03 	 2.5000000000000089e-01
4.5898437500000002e-03 	 2.5000000000000111e-01
4.6142578125000005e-03 	 2.5000000000000094e-01
4.6386718750000000e-03 	 2.5000000000000072e-01
4.6630859375000003e-03 	 2.5000000000000133e-01
4.6875000000000007e-03 	 2.5000000000000111e-01
4.7119140625000002e-03 	 2.5000000000000128e-01
4.7363281250000005e-03 	 2.5000000000000094e-01
4.7607421875000000e-03 	 2.5000000000000105e-01
4.7851562500000003e-03 	 2.5000000000000094e-01
4.8095703125000007e-03 	 2.5000000000000072e-01
4.8339843750000002e-03 	 2.5000000000000150e-01
4.8583984375000005e-03 	 2.5000000000000089e-01
4.8828125000000000e-03 	 2.5000000000000094e-01
4.9072265625000003e-03 	 2.5000000000000128e-01
4.9316406250000007e-03 	 2.5000000000000050e-01
4.9560546875000002e-03 	 2.5000000000000105e-01
4.9804687500000005e-03 	 2.5000000000000111e-01
5.0048828125000000e-03 	 2.5000000000000117e-01
5.0292968750000003e-03 	 2.5000000000000122e-01
5.0537109375000007e-03 	 2.5000000000000128e-01
5.0781250000000002e-03 	 2.5000000000000117e-01
5.1025390625000005e-03 	 2.5000000000000089e-01
5.1269531250000000e-03 	 2.5000000000000111e-01
5.1513671875000003e-03 	 2.5000000000000144e-01
5.1757812500000007e-03 	 2.5000000000000105e-01
5.2001953125000002e-03 	 2.5000000000000105e-01
5.2246093750000005e-03 	 2.5000000000000100e-01
5.2490234375000000e-03 	 2.5000000000000122e-01
5.2734375000000003e-03 	 2.5000000000000083e-01
5.2978515625000007e-03 	 2.5000000000000105e-01
5.3222656250000002e-03 	 2.5000000000000139e-01
5.3466796875000005e-03 	 2.5000000000000122e-01
5.3710937500000000e-03 	 2.5000000000000122e-01
5.3955078125000003e-03 	 2.5000000000000111e-01
5.4199218750000007e-03 	 2.5000000000000128e-01
5.4443359375000002e-03 	 2.5000000000000139e-01
5.4687500000000005e-03 	 2.5000000000000100e-01
5.4931640625000000e-03 	 2.5000000000000117e-01
5.5175781250000003e-03 	 2.5000000000000133e-01
5.5419921875000007e-03 	 2.5000000000000122e-01
5.5664062500000002e-03 	 2.5000000000000128e-01
5.5908203125000005e-03 	 2.5000000000000111e-01
5.6152343750000000e-03 	 2.5000000000000111e-01
5.6396484375000003e-03 	 2.5000000000000089e-01
5.6640625000000007e-03 	 2.5000000000000155e-01
5.6884765625000002e-03 	 2.5000000000000094e-01
5.7128906250000005e-03 	 2.5000000000000122e-01
5.7373046875000000e-03 	 2.5000000000000094e-01
5.7617187500000003e-03 	 2.5000000000000105e-01
5.7861328125000007e-03 	 2.5000000000000139e-01
5.8105468750000002e-03 	 2.5000000000000133e-01
5.8349609375000005e-03 	 2.5000000000000155e-01
5.8593750000000000e-03 	 2.5000000000000122e-01
5.8837890625000003e-03 	 2.5000000000000100e-01
5.9082031250000007e-03 	 2.5000000000000122e-01
5.9326171875000002e-03 	 2.5000000000000144e-01
5.9570312500000005e-03 	 2.5000000000000133e-01
5.9814453125000000e-03 	 2.5000000000000144e-01
6.0058593750000003e-03 	 2.5000000000000122e-01
6.0302734375000007e-03 	 2.5000000000000122e-01
6.0546875000000002e-03 	 2.5000000000000117e-01
6.0791015625000005e-03 	 2.5000000000000172e-01
6.1035156250000000e-03 	 2.5000000000000150e-01
6.1279296875000003e-03 	 2.5000000000000150e-01
6.1523437500000007e-03 	 2.5000000000000133e-01
6.1767578125000002e-03 	 2.5000000000000105e-01
6.2011718750000005e-03 	 2.5000000000000172e-01
6.2255859375000000e-03 	 2.5000000000000150e-01
6.2500000000000003e-03 	 2.5000000000000139e-01
6.2744140625000007e-03 	 2.5000000000000144e-01
6.2988281250000002e-03 	 2.5000000000000183e-01
6.3232421875000005e-03 	 2.5000000000000122e-01
6.3476562500000000e-03 	 2.5000000000000167e-01
6.3720703125000003e-03 	 2.5000000000000128e-01
6.3964843750000007e-03 	 2.5000000000000167e-01
6.4208984375000002e-03 	 2.5000000000000144e-01
6.4453125000000005e-03 	 2.5000000000000178e-01
6.4697265625000000e-03 	 2.5000000000000178e-01
6.4941406250000003e-03 	 2.5000000000000183e-01
6.5185546875000007e-03 	 2.5000000000000178e-01
6.5429687500000002e-03 	 2.5000000000000178e-01
6.5673828125000005e-03 	 2.5000000000000155e-01
6.5917968750000000e-03 	 2.5000000000000183e-01
6.6162109375000003e-03 	 2.5000000000000150e-01
6.6406250000000007e-03 	 2.5000000000000178e-01
6.6650390625000002e-03 	 2.5000000000000178e-01
6.6894531250000005e-03 	 2.5000000000000122e-01
6.7138671875000000e-03 	 2.5000000000000183e-01
6.7382812500000003e-03 	 2.5000000000000161e-01
6.7626953125000007e-03 	 2.5000000000000150e-01
6.7871093750000002e-03 	 2.5000000000000155e-01
6.8115234375000005e-03 	 2.5000000000000172e-01
6.8359375000000000e-03 	 2.5000000000000178e-01
6.8603515625000003e-03 	 2.5000000000000172e-01
6.8847656250000007e-03 	 2.5000000000000189e-01
6.9091796875000002e-03 	 2.5000000000000139e-01
6.9335937500000005e-03 	 2.5000000000000172e-01
6.9580078125000000e-03 	 2.5000000000000189e-01
6.9824218750000003e-03 	 2.5000000000000167e-01
7.0068359375000007e-03 	 2.5000000000000155e-01
7.0312500000000002e-03 	 2.5000000000000161e-01
7.0556640625000005e-03 	 2.5000000000000200e-01
7.0800781250000000e-03 	 2.5000000000000167e-01
7.1044921875000003e-03 	 2.5000000000000194e-01
7.1289062500000007e-03 	 2.5000000000000178e-01
7.1533203125000002e-03 	 2.5000000000000183e-01
7.1777343750000005e-03 	 2.5000000000000178e-01
7.2021484375000000e-03 	 2.5000000000000172e-01
7.2265625000000003e-03 	 2.5000000000000183e-01
7.2509765625000007e-03 	 2.5000000000000200e-01
7.2753906250000002e-03 	 2.5000000000000178e-01
7.2998046875000005e-03 	 2.5000000000000183e-01
7.3242187500000000e-03 	 2.5000000000000183e-01
7.3486328125000003e-03 	 2.5000000000000189e-01
7.3730468750000007e-03 	 2.5000000000000194e-01
7.3974609375000002e-03 	 2.5000000000000189e-01
7.4218750000000005e-03 	 2.5000000000000183e-01
7.4462890625000000e-03 	 2.5000000000000222e-01
7.4707031250000003e-03 	 2.5000000000000194e-01
7.4951171875000007e-03 	 2.5000000000000194e-01
7.5195312500000002e-03 	 2.5000000000000200e-01
7.5439453125000005e-03 	 2.5000000000000161e-01
7.5683593750000000e-03 	 2.5000000000000194e-01
7.5927734375000003e-03 	 2.5000000000000167e-01
7.6171875000000007e-03 	 2.5000000000000211e-01
7.6416015625000002e-03 	 2.5000000000000211e-01
7.6660156250000005e-03 	 2.5000000000000172e-01
7.6904296875000000e-03 	 2.5000000000000216e-01
7.7148437500000003e-03 	 2.5000000000000189e-01
7.7392578125000007e-03 	 2.5000000000000228e-01
7.7636718750000002e-03 	 2.5000000000000228e-01
7.7880859375000005e-03 	 2.5000000000000244e-01
7.8125000000000000e-03 	 2.5000000000000205e-01
7.8369140625000003e-03 	 2.5000000000000244e-01
7.8613281250000007e-03 	 2.5000000000000194e-01
7.8857421875000010e-03 	 2.5000000000000200e-01
7.9101562499999997e-03 	 2.5000000000000167e-01
7.9345703125000000e-03 	 2.5000000000000194e-01
7.9589843750000003e-03 	 2.5000000000000200e-01
7.9833984375000007e-03 	 2.5000000000000228e-01
8.0078125000000010e-03 	 2.5000000000000222e-01
